Run,barcode,Batch,seq_name,pathogen,Biofire positive,mapQ,Negative control,test,spiked,MS2_spike,IC_virus_spike,ct_1,ct_2,reverse_transcription_control,chrom,length,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,orthoreovirus,zika,MS2,murine_respirovirus,orthoreovirus passed,zika passed,MS2 passed,murine_respirovirus passed,total sample bases,total sample reads,total run bases,total run reads,isSpike,PC_PASSES,PCs_passed,pass,gold_standard,condition,FLU_A_POS,TOP_FLU_A,Sample_reads_percent_of_refs_AuG_truc10,OR pass,AND ratio pass,2 reads pass,sample_positive
AD_winter_study_100425,19,2,173 - NC22,Influenza A/H3,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,MERS,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Metapneumovirus,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Mycoplasma_pneumoniae,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Parainfluenza 1,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Parainfluenza 2,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Parainfluenza 3,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Parainfluenza 4,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,Rhinovirus/enterovirus,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,0
AD_winter_study_100425,19,2,173 - NC22,unmapped,0,40,1,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107134.0,0.0,0.0,0.0,0.0,4.935606400891905,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,443.0,57.0,399.0,1.0,1.0,1.0,1.0,45168068.0,129617.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,0
AD_winter_study_100425,2,1,158,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57062.0,0.0,0.0,0.0,0.0,2.6288159916337843,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,21.0,38.0,1.0,1.0,1.0,1.0,24483990.0,67860.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,20,2,174,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70191.0,0.0,0.0,0.0,0.0,3.233662038988592,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,20121507.0,70246.0,835356544.0,2528967.0,0.0,2.0,0,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,21,2,175,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58293.0,0.0,0.0,0.0,0.0,2.6855275069276963,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,16.0,54.0,1.0,1.0,1.0,1.0,23082213.0,68985.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,22,2,176,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83376.0,0.0,0.0,0.0,0.0,3.841087976559855,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29541345.0,95106.0,835356544.0,2528967.0,0.0,0.0,0,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,23,2,177,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46137.0,0.0,0.0,0.0,0.0,2.125507052083837,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,14.0,1.0,1.0,1.0,1.0,14156551.0,49146.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,24,2,178,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80312.0,0.0,0.0,0.0,0.0,3.699931126145114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,0.0,35.0,1.0,1.0,0.0,1.0,38242981.0,102294.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,25,2,179,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108726.0,0.0,0.0,0.0,0.0,5.008948994188336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,247.0,19.0,206.0,1.0,1.0,1.0,1.0,48168595.0,135462.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,26,2,180,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73872.0,0.0,0.0,0.0,0.0,3.4032437512525138,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,144.0,22.0,132.0,1.0,1.0,1.0,1.0,30324652.0,90574.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,27,2,181 - NC23,unmapped,0,40,1,CEPHEID,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50031.0,0.0,0.0,0.0,0.0,2.3049015610639283,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,17.0,1.0,1.0,1.0,1.0,17202170.0,54657.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,0
AD_winter_study_100425,28,2,182,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61407.0,0.0,0.0,0.0,0.0,2.828987830749988,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,19273687.0,65459.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,29,2,183,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.0,0.0,0.0,0.0,0.0,1.875764465237131,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12074640.0,43290.0,835356544.0,2528967.0,0.0,0.0,0,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,3,1,159,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87540.0,0.0,0.0,0.0,0.0,4.0329212419407225,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,120.0,56.0,102.0,1.0,1.0,1.0,1.0,34826865.0,102327.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,30,2,184,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40696.0,0.0,0.0,0.0,0.0,1.8748430758741104,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,6.0,37.0,1.0,1.0,1.0,1.0,17672963.0,49549.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,31,2,185,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50959.0,0.0,0.0,0.0,0.0,2.34765402750808,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,15921640.0,54763.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,True,False,,False,False,True,1
AD_winter_study_100425,32,2,186,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Coronavirus HKU,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Coronavirus NL63,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Coronavirus OC43,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Influenza A/H1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Influenza A/H1-2009,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Influenza A/H3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,MERS,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Metapneumovirus,1,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,1,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Mycoplasma_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Parainfluenza 1,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Parainfluenza 2,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Parainfluenza 3,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Parainfluenza 4,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,Rhinovirus/enterovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,32,2,186,unmapped,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49970.0,0.0,0.0,0.0,0.0,2.3020913235067155,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,13.0,27.0,1.0,1.0,1.0,1.0,18062420.0,56742.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1
AD_winter_study_100425,33,2,187,Adenovirus,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,5.0,41.0,1.0,1.0,1.0,1.0,17867832.0,50056.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,33,2,187,Bordetella_parapertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,5.0,41.0,1.0,1.0,1.0,1.0,17867832.0,50056.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,33,2,187,Bordetella_pertussis,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,5.0,41.0,1.0,1.0,1.0,1.0,17867832.0,50056.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,33,2,187,Chlamydia_pneumoniae,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,5.0,41.0,1.0,1.0,1.0,1.0,17867832.0,50056.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
AD_winter_study_100425,33,2,187,Coronavirus 229E,0,40,0,BIOFIRE,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,5.0,41.0,1.0,1.0,1.0,1.0,17867832.0,50056.0,835356544.0,2528967.0,0.0,3.0,1,0,0,False,False,False,,False,False,False,1
