Run,barcode,Batch,seq_name,pathogen,Biofire positive,mapQ,Negative control,test,spiked,MS2_spike,IC_virus_spike,ct_1,ct_2,amplification_control,reverse_transcription_control,chrom,length,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,orthoreovirus,zika,MS2,murine_respirovirus,orthoreovirus passed,zika passed,MS2 passed,murine_respirovirus passed,total sample bases,total sample reads,total run bases,total run reads,isSpike,PC_PASSES,PCs_passed,pass,gold_standard,condition,FLU_A_POS,TOP_FLU_A,Sample_reads_percent_of_refs_AuG_truc10,OR pass,AND ratio pass,2 reads pass,sample_positive,pathogen_tests,test_type
AD_winter_study_100425,35,2,RT Negative Control,Adenovirus,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Bordetella_parapertussis,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Bordetella_pertussis,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Chlamydia_pneumoniae,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Coronavirus 229E,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Coronavirus HKU,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Coronavirus NL63,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Coronavirus OC43,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Influenza A,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Influenza A/H1,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Influenza A/H1-2009,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Influenza A/H3,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Influenza B,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,MERS,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Metapneumovirus,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Mycoplasma_pneumoniae,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Parainfluenza 1,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Parainfluenza 2,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Parainfluenza 3,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Parainfluenza 4,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,RSV,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,Rhinovirus/enterovirus,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,SARS-CoV-2,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,False,0,24,0
AD_winter_study_100425,35,2,RT Negative Control,unmapped,0,40,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42003.0,0.0,0.0,0.0,0.0,1.9350558707475003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,179.0,0.0,188.0,1.0,1.0,0.0,1.0,19968249.0,53654.0,835356544.0,2528967.0,0.0,3.0,0,False,0,False,False,False,,False,False,True,0,24,0
AD_winter_study_100425,4,1,160,Influenza A,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,19.0,1.0,1.0,1.0,1.0,15980858.0,45719.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,4,1,160,Influenza B,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,19.0,1.0,1.0,1.0,1.0,15980858.0,45719.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,4,1,160,RSV,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,19.0,1.0,1.0,1.0,1.0,15980858.0,45719.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,4,1,160,SARS-CoV-2,1,40,0,ALINITY,1,1.0,1.0,21.52,0.0,0.0,0.0,SARS-CoV-2,29903.0,1.0,1.0,1.0,0.0191619569942815,0.0191619569942815,0.0191619569942815,573.0,1.9161956994281508,573.0,0.0,0.0,0.0,1.9161956994281508,0.0,0.0,0.0,2.0,10671.0,2181306.0,9.168819046937936e-05,0.0187423859057258,0.3110419906687403,100.0,415.0,286.5,415.0,286.5,1.0,1.0,1.0,4.0,10.0,6.0,19.0,1.0,1.0,1.0,1.0,15980858.0,45719.0,835356544.0,2528967.0,0.0,3.0,1,True,1,False,False,False,0.9781039541691428,True,True,True,1,5,ALINITY
AD_winter_study_100425,4,1,160,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39140.0,0.0,0.0,0.0,0.0,1.803158983431116,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,19.0,1.0,1.0,1.0,1.0,15980858.0,45719.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1,5,ALINITY
AD_winter_study_100425,5,1,161,Influenza A,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,12712112.0,41527.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,5,1,161,Influenza B,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,12712112.0,41527.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,5,1,161,RSV,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,12712112.0,41527.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,5,1,161,SARS-CoV-2,1,40,0,ALINITY,1,1.0,1.0,19.72,0.0,0.0,0.0,SARS-CoV-2,29903.0,1.0,1.0,1.0,0.0038123265224224,0.0038123265224224,0.0038123265224224,114.0,0.3812326522422499,114.0,0.0,0.0,0.0,0.3812326522422499,0.0,0.0,0.0,1.0,10671.0,2181306.0,4.584409523468968e-05,0.0093711929528629,0.1555209953343701,100.0,255.0,114.0,255.0,114.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,12712112.0,41527.0,835356544.0,2528967.0,0.0,2.0,1,False,1,False,False,False,2.4581296742935668,True,True,False,1,5,ALINITY
AD_winter_study_100425,5,1,161,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38121.0,0.0,0.0,0.0,0.0,1.7562141953852213,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,12712112.0,41527.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,True,1,5,ALINITY
AD_winter_study_100425,6,1,162,Influenza A,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,14082647.0,52738.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,6,1,162,Influenza B,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,14082647.0,52738.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,6,1,162,RSV,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,14082647.0,52738.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,6,1,162,SARS-CoV-2,1,40,0,ALINITY,1,1.0,1.0,16.16,0.0,0.0,0.0,SARS-CoV-2,29903.0,1.203794037940379,1.203794037940379,1.203794037940379,0.0742734842657927,0.0742734842657927,0.0742734842657927,2221.0,7.4273484265792735,1845.0,83.0,0.0,0.0,6.169949503394308,0.2775641240009364,0.0,0.0,13.0,10671.0,2181306.0,0.0005959732380509,0.1218255083872176,2.021772939346812,100.0,269.0,113.0,325.53846153846155,171.76923076923077,4.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,14082647.0,52738.0,835356544.0,2528967.0,0.0,2.0,1,True,1,False,False,False,1.6402288056294323,True,True,True,1,5,ALINITY
AD_winter_study_100425,6,1,162,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50440.0,0.0,0.0,0.0,0.0,2.323743973537697,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,14082647.0,52738.0,835356544.0,2528967.0,0.0,2.0,1,False,0,False,False,False,,False,False,True,1,5,ALINITY
AD_winter_study_100425,7,1,163,Influenza A,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,255.0,86.0,307.0,1.0,1.0,1.0,1.0,48324775.0,133402.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,7,1,163,Influenza B,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,255.0,86.0,307.0,1.0,1.0,1.0,1.0,48324775.0,133402.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,7,1,163,RSV,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,255.0,86.0,307.0,1.0,1.0,1.0,1.0,48324775.0,133402.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,7,1,163,SARS-CoV-2,1,40,0,ALINITY,1,1.0,1.0,27.46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,255.0,86.0,307.0,1.0,1.0,1.0,1.0,48324775.0,133402.0,835356544.0,2528967.0,0.0,3.0,1,False,1,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,7,1,163,unmapped,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,unmapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108299.0,0.0,0.0,0.0,0.0,4.989277331287849,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,255.0,86.0,307.0,1.0,1.0,1.0,1.0,48324775.0,133402.0,835356544.0,2528967.0,0.0,3.0,1,False,0,False,False,False,,False,False,True,1,5,ALINITY
AD_winter_study_100425,8,1,164,Influenza A,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,13249729.0,45406.0,835356544.0,2528967.0,0.0,1.0,0,False,0,False,False,False,,False,False,False,1,5,ALINITY
AD_winter_study_100425,8,1,164,Influenza B,0,40,0,ALINITY,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,13249729.0,45406.0,835356544.0,2528967.0,0.0,1.0,0,False,0,False,False,False,,False,False,False,1,5,ALINITY
