Run,barcode,seq_name,pathogen_reduced,Unnamed: 0,batch,Sample name,chrom,length,pathogen,meanDepth,meanDepth_trunc5,meanDepth_trunc10,AuG,AuG_trunc5,AuG_trunc10,bases,bases_perc,Cov1,Cov3,Cov5,Cov10,Cov1_perc,Cov3_perc,Cov5_perc,Cov10_perc,sample num reads,total run reads mapped,total run reads inc unmapped,Sample_reads_percent_of_run,Sample_reads_percent_of_refs,Sample_reads_percent_of_type_run,Sample_reads_percent_of_type_sample,median_read_length,median_aligned_length,mean_read_length,mean_aligned_length,Sample_num_reads_200,Sample_num_reads_300,Sample_num_reads_400,barcode_y,run,spiked
010524_Expt9_SISPA_Kate,72,S3P2,orthoreovirus,130.0,010524_Expt9_SISPA_Kate,72.0,orthoreovirus,23416.0,orthoreovirus,6.204219006731329,3.510574018126888,4.627020724015477,4.99893235394602,2.8285787495729418,3.7281346088144858,117055.0,499.893235394602,18867.0,13291.0,8234.0,2733.0,80.57311240177656,56.76033481380253,35.16399043389136,11.671506662111376,457.0,292726.0,3952980.0,0.0115608983602244,0.1561186911992785,9.73998294970162,100.0,361.0,208.0,401.65207877461705,252.99781181619247,239.0,137.0,71.0,72.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,72,S3P2,zika,132.0,010524_Expt9_SISPA_Kate,72.0,zika,10952.0,zika,48.94888484732459,4.90255575763377,9.705369962668708,46.69183710737765,4.676497443389335,9.257852447041635,511369.0,4669.183710737765,10447.0,10214.0,10122.0,9970.0,95.38897005113222,93.26150474799122,92.42147552958365,91.0336011687363,1828.0,292726.0,3952980.0,0.0462435934408977,0.6244747647971141,11.11178651753693,100.0,385.0,238.0,423.6942013129103,278.3982494529541,1139.0,666.0,368.0,72.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,72,S3P2,MS2,127.0,010524_Expt9_SISPA_Kate,72.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0358643877836929,0.0358643877836929,0.0358643877836929,128.0,3.5864387783692915,128.0,,,,3.5864387783692915,,,,1.0,292726.0,3952980.0,2.529737059130074e-05,0.0003416163921209,9.090909090909092,100.0,260.0,129.0,260.0,129.0,,,,72.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,72,S3P2,murine_respirovirus,129.0,010524_Expt9_SISPA_Kate,72.0,murine_respirovirus,15362.0,murine_respirovirus,44.714871930637365,4.932027268515454,9.772585875967966,43.97845332638979,4.850800676995183,9.611639109490952,675597.0,4397.845332638979,15109.0,14937.0,14694.0,14595.0,98.35307902616849,97.23343314672567,95.65160786355943,95.00716052597318,2580.0,292726.0,3952980.0,0.0652672161255559,0.8813702916720756,13.347128815312988,100.0,371.0,223.0,407.9054263565892,259.6282945736434,1501.0,804.0,405.0,72.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,73,S4P2,orthoreovirus,136.0,010524_Expt9_SISPA_Kate,73.0,orthoreovirus,23416.0,orthoreovirus,2.328117278866744,2.119749629385604,2.328117278866744,0.6036043730782371,0.5495814827468398,0.6036043730782371,14134.0,60.36043730782371,6071.0,1865.0,839.0,11.0,25.926716774854803,7.964639562692175,3.5830201571575,0.0469764263751281,48.0,292726.0,3952980.0,0.0012142737883824,0.016397586821806,1.0230179028132993,100.0,386.0,255.5,427.3125,288.2291666666667,30.0,21.0,9.0,73.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,73,S4P2,zika,138.0,010524_Expt9_SISPA_Kate,73.0,zika,10952.0,zika,6.430429641308632,4.344008671659441,5.9902443831296805,5.95836376917458,4.025109569028488,5.550493060628196,65256.0,595.836376917458,10148.0,9188.0,6813.0,1727.0,92.65887509130752,83.89335281227173,62.20781592403214,15.76880934989043,232.0,292726.0,3952980.0,0.0058689899771817,0.0792550029720626,1.410248617105343,100.0,373.0,225.0,426.7068965517241,277.2801724137931,134.0,73.0,47.0,73.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,73,S4P2,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
010524_Expt9_SISPA_Kate,73,S4P2,murine_respirovirus,135.0,010524_Expt9_SISPA_Kate,73.0,murine_respirovirus,15362.0,murine_respirovirus,4.6922265954456,3.5775231937025582,4.416291818948552,4.345853404504622,3.3134357505533134,4.09028772295274,66761.0,434.5853404504622,14228.0,10189.0,6007.0,1139.0,92.61814867855747,66.32599921885172,39.10298138263247,7.414399166775159,258.0,292726.0,3952980.0,0.0065267216125555,0.0881370291672075,1.3347128815312983,100.0,368.5,223.0,402.55426356589146,257.2480620155039,145.0,79.0,38.0,73.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,74,S1P3,orthoreovirus,144.0,010524_Expt9_SISPA_Kate,74.0,orthoreovirus,23416.0,orthoreovirus,6.73940251401208,3.265549327964304,4.420634488763128,5.289118551417834,2.562820293816194,3.469337205329689,123850.0,528.9118551417835,18377.0,11009.0,7317.0,3118.0,78.48052613597541,47.014861633071405,31.24786470789204,13.31568158524086,440.0,292726.0,3952980.0,0.0111308430601723,0.1503112125332222,9.377664109121907,100.0,397.5,234.0,433.29545454545456,278.3818181818182,268.0,164.0,88.0,74.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,74,S1P3,zika,146.0,010524_Expt9_SISPA_Kate,74.0,zika,10952.0,zika,48.25898046688899,4.861934254406861,9.635636017151024,46.24525200876552,4.659057706355004,9.233564645726808,506478.0,4624.525200876552,10495.0,10136.0,10080.0,9984.0,95.827246165084,92.54930606281958,92.03798392987582,91.16143170197223,1743.0,292726.0,3952980.0,0.0440933169406371,0.5954373714668324,10.595100601787124,100.0,401.0,250.0,440.7332185886403,288.77969018932873,1090.0,682.0,399.0,74.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,74,S1P3,MS2,140.0,010524_Expt9_SISPA_Kate,74.0,MS2,3569.0,MS2,1.6456140350877193,1.6456140350877193,1.6456140350877193,0.1314093583636873,0.1314093583636873,0.1314093583636873,469.0,13.140935836368731,285.0,,,,7.985430092462876,,,,2.0,292726.0,3952980.0,5.059474118260148e-05,0.0006832327842419,18.181818181818183,100.0,353.5,236.5,353.5,236.5,1.0,,,74.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,74,S1P3,murine_respirovirus,143.0,010524_Expt9_SISPA_Kate,74.0,murine_respirovirus,15362.0,murine_respirovirus,41.44598121085595,4.92151617954071,9.735842901878916,41.35425074860044,4.910623616716573,9.714295013670094,635284.0,4135.425074860044,15328.0,15115.0,14865.0,14592.0,99.77867465173806,98.39213644056764,96.7647441739357,94.9876318187736,2276.0,292726.0,3952980.0,0.0575768154658004,0.7775189084673039,11.774443869632696,100.0,388.5,236.0,428.55931458699473,277.8914762741652,1391.0,829.0,438.0,74.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,75,S2P3,orthoreovirus,151.0,010524_Expt9_SISPA_Kate,75.0,orthoreovirus,23416.0,orthoreovirus,9.40066343454963,3.870936463383517,5.591273284001021,7.866672360778955,3.239280833618039,4.678894772804919,184206.0,786.6672360778955,19595.0,14899.0,10977.0,5197.0,83.68209771096686,63.62743423300308,46.87820293816194,22.19422617014008,717.0,292726.0,3952980.0,0.0181382147139626,0.2449389531507279,15.281329923273656,100.0,372.0,229.0,403.08228730822873,255.20781032078105,417.0,234.0,115.0,75.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,75,S2P3,zika,153.0,010524_Expt9_SISPA_Kate,75.0,zika,10952.0,zika,58.94982419462131,4.883303240520764,9.658747505464222,56.64070489408327,4.692019722425128,9.280405405405403,620329.0,5664.070489408327,10523.0,10240.0,10143.0,9963.0,96.08290723155588,93.49890430971512,92.61322132943756,90.96968590211831,2359.0,292726.0,3952980.0,0.0596764972248784,0.8058730690133434,14.339553826515106,100.0,368.0,224.0,409.50275540483256,261.30182280627383,1354.0,767.0,402.0,75.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,75,S2P3,MS2,148.0,010524_Expt9_SISPA_Kate,75.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0787335388063883,0.0787335388063883,0.0787335388063883,281.0,7.8733538806388355,281.0,,,,7.8733538806388355,,,,2.0,292726.0,3952980.0,5.059474118260148e-05,0.0006832327842419,18.181818181818183,100.0,311.0,142.0,311.0,142.0,,,,75.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,75,S2P3,murine_respirovirus,150.0,010524_Expt9_SISPA_Kate,75.0,murine_respirovirus,15362.0,murine_respirovirus,58.92860892388452,4.980971128608924,9.928280839895011,58.46061710714751,4.94141387840125,9.849433667491212,898072.0,5846.061710714751,15240.0,15175.0,15138.0,15049.0,99.2058325738836,98.7827105845593,98.54185652909776,97.9625048821768,3476.0,292726.0,3952980.0,0.0879336601753613,1.1874585790124552,17.982410760475943,100.0,374.0,222.5,407.1800920598389,256.8155926352129,1960.0,1106.0,534.0,75.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,76,S3P3,orthoreovirus,160.0,010524_Expt9_SISPA_Kate,76.0,orthoreovirus,23416.0,orthoreovirus,15.432692742482478,4.381279674429121,7.0926068279448335,14.575247693884524,4.1378544584899215,6.698539460198155,341294.0,1457.5247693884523,22115.0,19675.0,16285.0,9263.0,94.44396993508713,84.02374444824052,69.54646395626922,39.55842159207379,1216.0,292726.0,3952980.0,0.0307616026390216,0.4154055328190868,25.91645353793692,100.0,395.0,244.0,433.06167763157896,279.5641447368421,735.0,459.0,247.0,76.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,76,S3P3,zika,162.0,010524_Expt9_SISPA_Kate,76.0,zika,10952.0,zika,112.07012962790265,4.882402312785601,9.634244148092884,109.72680788897006,4.780314097881665,9.432797662527392,1201728.0,10972.680788897003,10723.0,10459.0,10286.0,10169.0,97.909057706355,95.49853907962016,93.91891891891892,92.85062089116144,4134.0,292726.0,3952980.0,0.1045793300244372,1.4122421650280466,25.12917147893745,100.0,391.5,246.0,438.47750362844704,289.58611514271894,2547.0,1589.0,947.0,76.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,76,S3P3,MS2,156.0,010524_Expt9_SISPA_Kate,76.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.2359204258896049,0.2359204258896049,0.2359204258896049,842.0,23.59204258896049,842.0,,,,23.59204258896049,,,,4.0,292726.0,3952980.0,0.0001011894823652,0.0013664655684838,36.36363636363637,100.0,366.0,179.0,399.25,211.75,1.0,1.0,,76.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,76,S3P3,murine_respirovirus,159.0,010524_Expt9_SISPA_Kate,76.0,murine_respirovirus,15362.0,murine_respirovirus,89.1981993736952,4.985190501043841,9.89509394572025,89.00078114828798,4.974157010805885,9.873193594584038,1367230.0,8900.078114828799,15328.0,15290.0,15196.0,14946.0,99.77867465173806,99.53131102721,98.91941153495638,97.29201926832444,4853.0,292726.0,3952980.0,0.1227681394795825,1.6578643509630164,25.106052767718573,100.0,388.0,238.0,433.1551617556151,281.2847723057902,2952.0,1777.0,1001.0,76.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,77,S4P3,orthoreovirus,168.0,010524_Expt9_SISPA_Kate,77.0,orthoreovirus,23416.0,orthoreovirus,2.887410333714523,2.138891776691964,2.7273105312402537,1.1861120601298258,0.8786299965835326,1.1203450632046463,27774.0,118.61120601298258,9619.0,3036.0,1557.0,735.0,41.07874957294158,12.965493679535362,6.649299624188589,3.1388793987017425,101.0,292726.0,3952980.0,0.0025550344297213,0.0345032556042169,2.152600170502984,100.0,383.0,237.0,427.66336633663366,272.4950495049505,60.0,33.0,17.0,77.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,77,S4P3,zika,170.0,010524_Expt9_SISPA_Kate,77.0,zika,10952.0,zika,14.88321312123308,4.945163521391167,9.52662780357672,13.753926223520818,4.569941563184806,8.803780131482835,150633.0,1375.3926223520818,10121.0,10050.0,9848.0,8557.0,92.41234477720964,91.76406135865597,89.91964937910883,78.13184806428049,543.0,292726.0,3952980.0,0.0137364722310763,0.185497700921681,3.300711202966385,100.0,377.0,233.0,422.2854511970534,277.0055248618784,328.0,182.0,106.0,77.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,77,S4P3,MS2,165.0,010524_Expt9_SISPA_Kate,77.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.0683664892126646,0.0683664892126646,0.0683664892126646,244.0,6.836648921266461,244.0,,,,6.836648921266461,,,,1.0,292726.0,3952980.0,2.529737059130074e-05,0.0003416163921209,9.090909090909092,100.0,630.0,245.0,630.0,245.0,1.0,,,77.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,77,S4P3,murine_respirovirus,167.0,010524_Expt9_SISPA_Kate,77.0,murine_respirovirus,15362.0,murine_respirovirus,8.859758524611914,4.409778426429614,6.783534562823404,8.693659679729201,4.327105845593022,6.656359848977997,133552.0,869.3659679729201,15074.0,13574.0,11131.0,4748.0,98.12524410884,88.3608905090483,72.4580132795209,30.90743392787397,465.0,292726.0,3952980.0,0.0117632773249548,0.1588516223362462,2.405587170201759,100.0,402.0,252.0,438.1354838709677,287.61075268817206,301.0,178.0,101.0,77.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,78,S1P4,orthoreovirus,176.0,010524_Expt9_SISPA_Kate,78.0,orthoreovirus,23416.0,orthoreovirus,1.5080727569997956,1.5080727569997956,1.5080727569997956,0.3151264092927912,0.3151264092927912,0.3151264092927912,7379.0,31.51264092927912,4893.0,431.0,40.0,,20.89596856850017,1.840621797061838,0.1708233686368295,,28.0,292726.0,3952980.0,0.0007083263765564,0.0095652589793868,0.5967604433077579,100.0,344.0,207.0,406.8571428571428,260.75,14.0,9.0,4.0,78.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,78,S1P4,zika,178.0,010524_Expt9_SISPA_Kate,78.0,zika,10952.0,zika,3.0579937304075235,2.801836094939543,3.0579937304075235,2.493973703433163,2.285062089116144,2.493973703433163,27314.0,249.39737034331628,8932.0,4817.0,1820.0,,81.55588020452885,43.98283418553689,16.617969320672024,,99.0,292726.0,3952980.0,0.0025044396885387,0.0338200228199749,0.6017871254027111,100.0,396.0,252.0,417.2020202020202,271.2929292929293,61.0,35.0,20.0,78.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,78,S1P4,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
010524_Expt9_SISPA_Kate,78,S1P4,murine_respirovirus,175.0,010524_Expt9_SISPA_Kate,78.0,murine_respirovirus,15362.0,murine_respirovirus,3.427619047619048,2.9336796536796537,3.380952380952381,2.577073297747689,2.2057023825022783,2.5419867204791045,39589.0,257.70732977476894,11550.0,5830.0,3229.0,443.0,75.18552271839604,37.95078765785705,21.019398515818253,2.883739096471813,147.0,292726.0,3952980.0,0.0037187134769212,0.050217609641781,0.760475944128298,100.0,367.0,227.0,417.93197278911566,267.4897959183673,90.0,50.0,26.0,78.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,79,S2P4,orthoreovirus,183.0,010524_Expt9_SISPA_Kate,79.0,orthoreovirus,23416.0,orthoreovirus,15.820407578866988,3.664153104567365,5.172576719324201,14.156346088144858,3.2787410317731465,4.628501879057055,331485.0,1415.6346088144858,20953.0,15038.0,9927.0,4816.0,89.48155107618723,64.22104543901605,42.394089511445166,20.56713358387428,1087.0,292726.0,3952980.0,0.0274982418327439,0.371337018235483,23.167092924126173,100.0,414.0,273.0,452.5114995400184,304.1573137074517,727.0,476.0,280.0,79.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,79,S2P4,zika,185.0,010524_Expt9_SISPA_Kate,79.0,zika,10952.0,zika,98.66663493574488,4.917848643503094,9.690147548786292,94.6396092037984,4.717129291453616,9.294649379108838,1036493.0,9463.96092037984,10505.0,10390.0,10138.0,10015.0,95.91855368882396,94.86851716581444,92.56756756756756,91.44448502556612,3365.0,292726.0,3952980.0,0.0851256520397269,1.149539159487029,20.454683605859827,100.0,408.0,264.0,453.9916790490342,306.32748885586926,2196.0,1423.0,870.0,79.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,79,S2P4,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
010524_Expt9_SISPA_Kate,79,S2P4,murine_respirovirus,182.0,010524_Expt9_SISPA_Kate,79.0,murine_respirovirus,15362.0,murine_respirovirus,50.18672416045995,4.988893244479289,9.908532601594146,50.003775550058585,4.970706939200625,9.872412446296057,768158.0,5000.377555005858,15306.0,15287.0,15228.0,14962.0,99.63546413227444,99.5117823200104,99.12771774508528,97.39617237338888,2644.0,292726.0,3952980.0,0.0668862478433991,0.903233740767817,13.678220382824623,100.0,400.0,251.0,441.6456127080182,288.535552193646,1658.0,1012.0,608.0,79.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,80,S3P4,orthoreovirus,189.0,010524_Expt9_SISPA_Kate,80.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0609412367611889,0.0609412367611889,0.0609412367611889,1427.0,6.094123676118893,1427.0,,,,6.094123676118893,,,,4.0,292726.0,3952980.0,0.0001011894823652,0.0013664655684838,0.0852514919011082,100.0,528.5,365.5,500.25,357.75,3.0,2.0,2.0,80.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,80,S3P4,zika,191.0,010524_Expt9_SISPA_Kate,80.0,zika,10952.0,zika,1.3852101506740682,1.3852101506740682,1.3852101506740682,0.6379656683710738,0.6379656683710738,0.6379656683710738,6987.0,63.796566837107385,5044.0,300.0,,,46.05551497443389,2.739225712198685,,,25.0,292726.0,3952980.0,0.0006324342647825,0.0085404098030239,0.1519664458087654,100.0,391.0,252.0,414.88,275.48,16.0,11.0,4.0,80.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,80,S3P4,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
010524_Expt9_SISPA_Kate,80,S3P4,murine_respirovirus,188.0,010524_Expt9_SISPA_Kate,80.0,murine_respirovirus,15362.0,murine_respirovirus,1.1950819672131148,1.1950819672131148,1.1950819672131148,0.522002343444864,0.522002343444864,0.522002343444864,8019.0,52.2002343444864,6710.0,296.0,,,43.67920843640151,1.9268324436922275,,,26.0,292726.0,3952980.0,0.0006577316353738,0.0088820261951449,0.1345059493016037,100.0,431.5,294.5,450.0384615384616,302.84615384615387,18.0,12.0,6.0,80.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,81,S4P4,orthoreovirus,196.0,010524_Expt9_SISPA_Kate,81.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0064912880081995,0.0064912880081995,0.0064912880081995,152.0,0.6491288008199522,152.0,,,,0.6491288008199522,,,,1.0,292726.0,3952980.0,2.529737059130074e-05,0.0003416163921209,0.021312872975277,100.0,274.0,152.0,274.0,152.0,,,,81.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,81,S4P4,zika,198.0,010524_Expt9_SISPA_Kate,81.0,zika,10952.0,zika,1.0,1.0,1.0,0.1352264426588751,0.1352264426588751,0.1352264426588751,1481.0,13.522644265887507,1481.0,,,,13.522644265887507,,,,7.0,292726.0,3952980.0,0.0001770815941391,0.0023913147448467,0.0425506048264543,100.0,334.0,213.0,345.85714285714283,212.1428571428572,4.0,1.0,1.0,81.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,81,S4P4,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
010524_Expt9_SISPA_Kate,81,S4P4,murine_respirovirus,195.0,010524_Expt9_SISPA_Kate,81.0,murine_respirovirus,15362.0,murine_respirovirus,1.0,1.0,1.0,0.1422340841036323,0.1422340841036323,0.1422340841036323,2185.0,14.223408410363234,2185.0,,,,14.223408410363234,,,,10.0,292726.0,3952980.0,0.000252973705913,0.0034161639212095,0.0517330574236937,100.0,308.5,146.5,359.4,219.4,4.0,2.0,1.0,81.0,010524_Expt9_SISPA_Kate,1
010524_Expt9_SISPA_Kate,82,Negative control,orthoreovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
010524_Expt9_SISPA_Kate,82,Negative control,zika,202.0,010524_Expt9_SISPA_Kate,82.0,zika,10952.0,zika,1.0,1.0,1.0,0.0383491599707815,0.0383491599707815,0.0383491599707815,420.0,3.83491599707816,420.0,,,,3.83491599707816,,,,1.0,292726.0,3952980.0,2.529737059130074e-05,0.0003416163921209,0.0060786578323506,100.0,572.0,420.0,572.0,420.0,1.0,1.0,1.0,82.0,010524_Expt9_SISPA_Kate,0
010524_Expt9_SISPA_Kate,82,Negative control,MS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
010524_Expt9_SISPA_Kate,82,Negative control,murine_respirovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Expt9A_SISPA_Katie,1,S1C,orthoreovirus,3.0,Expt9A_SISPA_Katie,1.0,orthoreovirus,23416.0,orthoreovirus,1.0487458589682914,1.0487458589682914,1.0487458589682914,0.0946361462248035,0.0946361462248035,0.0946361462248035,2216.0,9.463614622480357,2113.0,,,,9.02374444824052,,,,11.0,2024.0,1387755.0,0.0007926471171064,0.5434782608695652,3.0054644808743167,100.0,325.0,198.0,350.09090909090907,202.54545454545453,5.0,3.0,,1.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,1,S1C,zika,5.0,Expt9A_SISPA_Katie,1.0,zika,10952.0,zika,1.9728979940247544,1.9728979940247544,1.9728979940247544,0.8441380569758948,0.8441380569758948,0.8441380569758948,9245.0,84.41380569758948,4686.0,1370.0,177.0,,42.786705624543465,12.509130752373997,1.6161431701972242,,35.0,2024.0,1387755.0,0.0025220590089749,1.7292490118577075,7.20164609053498,100.0,367.0,255.0,403.7142857142857,263.48571428571427,22.0,12.0,5.0,1.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,1,S1C,MS2,1.0,Expt9A_SISPA_Katie,1.0,MS2,3569.0,MS2,1.0,1.0,1.0,0.119641356122163,0.119641356122163,0.119641356122163,427.0,11.964135612216309,427.0,,,,11.964135612216309,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,1.818181818181818,100.0,353.0,214.5,353.0,214.5,1.0,,,1.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,1,S1C,murine_respirovirus,2.0,Expt9A_SISPA_Katie,1.0,murine_respirovirus,15362.0,murine_respirovirus,1.535898064199951,1.535898064199951,1.535898064199951,0.4080197890899622,0.4080197890899622,0.4080197890899622,6268.0,40.80197890899623,4081.0,537.0,,,26.56555136049993,3.495638588725426,,,24.0,2024.0,1387755.0,0.0017294118918685,1.185770750988142,3.732503888024884,100.0,374.5,222.5,413.25,262.7083333333333,16.0,5.0,3.0,1.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,2,S1P1,orthoreovirus,9.0,Expt9A_SISPA_Katie,2.0,orthoreovirus,23416.0,orthoreovirus,1.0,1.0,1.0,0.0199436282883498,0.0199436282883498,0.0199436282883498,467.0,1.9943628288349848,467.0,,,,1.9943628288349848,,,,2.0,2024.0,1387755.0,0.0001441176576557,0.0988142292490118,0.546448087431694,100.0,406.0,235.0,406.0,235.0,1.0,1.0,,2.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,2,S1P1,zika,11.0,Expt9A_SISPA_Katie,2.0,zika,10952.0,zika,1.0,1.0,1.0,0.0751460920379839,0.0751460920379839,0.0751460920379839,823.0,7.514609203798393,823.0,,,,7.514609203798393,,,,7.0,2024.0,1387755.0,0.0005044118017949,0.3458498023715415,1.440329218106996,100.0,253.0,121.0,236.7142857142857,117.85714285714286,1.0,,,2.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,2,S1P1,MS2,7.0,Expt9A_SISPA_Katie,2.0,MS2,3569.0,MS2,1.3429951690821256,1.3429951690821256,1.3429951690821256,0.3115718688708321,0.3115718688708321,0.3115718688708321,1112.0,31.157186887083217,828.0,,,,23.19977584757635,,,,5.0,2024.0,1387755.0,0.0003602941441392,0.2470355731225296,4.545454545454546,100.0,535.0,213.0,485.6,222.4,4.0,1.0,,2.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,2,S1P1,murine_respirovirus,8.0,Expt9A_SISPA_Katie,2.0,murine_respirovirus,15362.0,murine_respirovirus,1.180062630480167,1.180062630480167,1.180062630480167,0.2943627131883869,0.2943627131883869,0.2943627131883869,4522.0,29.43627131883869,3832.0,,,,24.944668662934514,,,,19.0,2024.0,1387755.0,0.0013691177477292,0.9387351778656126,2.9548989113530326,100.0,400.0,220.0,385.7368421052632,238.8947368421053,10.0,7.0,2.0,2.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,3,S1P2,orthoreovirus,15.0,Expt9A_SISPA_Katie,3.0,orthoreovirus,23416.0,orthoreovirus,1.4069940476190477,1.3741071428571427,1.4069940476190477,0.4037837376153058,0.3943457464981209,0.4037837376153058,9455.0,40.378373761530575,6720.0,615.0,273.0,,28.69832593098736,2.6264092927912537,1.1658694909463614,,48.0,2024.0,1387755.0,0.003458823783737,2.371541501976284,13.114754098360656,100.0,333.0,159.0,352.125,197.8958333333333,17.0,7.0,3.0,3.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,3,S1P2,zika,17.0,Expt9A_SISPA_Katie,3.0,zika,10952.0,zika,2.0727786873046585,2.0052091084982884,2.0727786873046585,1.2716398831263696,1.2301862673484296,1.2716398831263696,13927.0,127.16398831263696,6719.0,1548.0,522.0,,61.34952520087656,14.134404674945216,4.766252739225712,,73.0,2024.0,1387755.0,0.0052602945044334,3.6067193675889326,15.020576131687244,100.0,314.0,171.0,365.47945205479454,188.0958904109589,27.0,8.0,3.0,3.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,3,S1P2,MS2,13.0,Expt9A_SISPA_Katie,3.0,MS2,3569.0,MS2,1.4839482510781026,1.4839482510781026,1.4839482510781026,0.8677500700476324,0.8677500700476324,0.8677500700476324,3097.0,86.77500700476324,2087.0,235.0,,,58.475763519193045,6.584477444662371,,,15.0,2024.0,1387755.0,0.0010808824324178,0.7411067193675889,13.636363636363637,100.0,413.0,163.0,409.4666666666666,206.6,7.0,3.0,1.0,3.0,Expt9A_SISPA_Katie,1
Expt9A_SISPA_Katie,3,S1P2,murine_respirovirus,14.0,Expt9A_SISPA_Katie,3.0,murine_respirovirus,15362.0,murine_respirovirus,1.8065171048624504,1.7934219876154704,1.8065171048624504,1.1584429110792869,1.1500455669834655,1.1584429110792869,17796.0,115.84429110792868,9851.0,1601.0,280.0,,64.12576487436532,10.421820075511,1.8226793386277824,,83.0,2024.0,1387755.0,0.0059808827927119,4.100790513833992,12.90824261275272,100.0,359.0,204.0,380.8072289156627,214.09638554216863,43.0,11.0,7.0,3.0,Expt9A_SISPA_Katie,1
